PAGE HITS,USER-AGENT-STRING,DEVICE TYPE,DEVICE MAKER,DEVICE MODEL,DEVICE MODEL VERSION,DEVICE DISPLAY WIDTH,DEVICE DISPLAY HEIGHT,DEVICE DISPLAY RESOLUTION,OS,OS VERSION,OS MAKER,BROWSER,BROWSER VERSION,APPLICATION,APPLICATION VERSION,LANGUAGE CODE,COUNTRY CODE,UNKNOWN PROPERTIES
20211,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9300 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",Smartphone,Samsung,GT-I9300,Unknown,720,1280,720 x 1280,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
20198,"Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
20168,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_4 like Mac OS X; en-GB) Times/1.3.1",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
20148,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; es-ES) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
20125,"Mozilla/5.0 (Windows NT 5.1; rv:16.0) Gecko/20100101 Firefox/16.0",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
20066,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ko-KR) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
20058,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Wildfire S A510e Build/GRJ90) Times/1.2.3",Smartphone,HTC,A510e,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
20027,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; en-HK) Times/1.3.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
20010,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; de-DE) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
19970,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-ZA) Sunday Times/223",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
19811,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.4; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; eSobiSubscriber 2.0.4.16; .NET4.0C)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
19803,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-PH) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
19723,"Mozilla/5.0 (Linux; U; Android 2.2.1; en-gb; GT-S5830 Build/FROYO) Times/1.2.3",Smartphone,Samsung,GT-S5830,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
19605,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3 like Mac OS X; en-GB) iPadTimesAnvil/2.8",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
19477,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
19405,"Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0.1",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
19404,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-GB@calendar=japanese) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
19377,"Mozilla/5.0 (PlayBook; U; RIM Tablet OS 2.0.1; en-US) AppleWebKit/535.8+ (KHTML, like Gecko) Version/7.2.0.1 Safari/535.8+",Unknown,RIM,BlackBerry PlayBook,Unknown,600,1024,600 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
19229,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; es-MX) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
19119,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
19083,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; it-IT) Times/1.3.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
19082,"Mozilla/5.0 (Linux; U; Android 2.2.1; en-gb; HTC Wildfire Build/FRG83D) Times/1.2.3",Smartphone,HTC,A3333,Unknown,240,320,240 x 320,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
18975,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; nl-BE) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
18920,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Desire S Build/GRJ90) Times/1.2.3",Smartphone,HTC,A8181,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
18812,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; zh-CN) Times of London/1.3.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
18777,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
18746,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-PK) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
18744,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; GT-I9000 Build/GINGERBREAD) Times/1.3.0",Smartphone,Samsung,GT-I9000,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
18736,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; en-BZ) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
18615,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-I9100 Build/IML74K) Times/1.2.3",Smartphone,Samsung,GT-I9100,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
18538,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_1 like Mac OS X; en-GB) iPadTimes/2.4",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
18473,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; pt-PT) Sunday Times/223",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
18428,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-ZA) iPadTimesAnvil/2.8",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
18394,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; tr-TR) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
18352,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-IE) Sunday Times/2.1.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
18312,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUS)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
18300,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9300 Build/IMM76D) Times/1.2.3",Smartphone,Samsung,GT-I9300,Unknown,720,1280,720 x 1280,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
18134,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; zh-HK) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
18095,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A405 Safari/8536.25",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
17926,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-AU) Times/1.3.1",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
17900,"Mozilla/5.0 (Windows NT 6.1; rv:13.0) Gecko/20100101 Firefox/13.0.1",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17890,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; pt-BR) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
17869,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17866,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; Transformer TF101 Build/IML74K) Times/1.3.0",Tablet,Asus,TF101,Unknown,800,1280,800 x 1280,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
17865,"Mozilla/5.0 (iPod touch; U; CPU iPhone OS 4_2_1 like Mac OS X; en-GB) Times/1.0.2",Unknown,Apple,iPod Touch,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
17857,"Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17840,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:14.0) Gecko/20100101 Firefox/14.0.1",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17789,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17677,"Opera/9.80 (Windows NT 6.1; WOW64; U; en) Presto/2.10.289 Version/12.02",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17608,"Mozilla/5.0 (Linux; U; Android 2.3.7; en-gb; ST25i Build/6.0.B.1.564) Times/1.3.0",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,15
17581,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1 like Mac OS X; en-GB) Times/1.3",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
17537,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0 like Mac OS X; en-GB) iPadTimesAnvil/2.8",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
17504,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Wildfire S Build/GRJ90) Times/1.3.0",Smartphone,HTC,A510e,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
17433,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; de-DE) Sunday Times/223",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
17418,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17409,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17405,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALC)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17398,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.90 Safari/537.1",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17329,"Mozilla/5.0 (Windows NT 5.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17306,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-gb; GT-S7500 Build/GINGERBREAD) Times/1.3.0",Smartphone,Samsung,GT-S7500,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
17139,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-IE) iPadTimesAnvil/2.8",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
17099,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; cy-GB) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
17098,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:14.0) Gecko/20100101 Firefox/14.0.1",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17081,"Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
17002,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
16948,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:12.0) Gecko/20100101 Firefox/12.0",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
16871,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-IN) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
16819,"Mozilla/5.0 (iPad; U; CPU iPhone OS 3_2 like Mac OS X; en-US) iPadTimes/2.4",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
16728,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; fr-BE) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
16723,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
16645,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; nl-NL) Times of London/1.3.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
16500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
16395,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; yie9)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
16342,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MANM)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
16316,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
16273,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-NA) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
16226,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; MK16i Build/4.0.2.A.0.62) Times/1.3.0",Smartphone,SonyEricsson,MK16i,Unknown,480,854,480 x 854,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
16222,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-us; GT-I9300 Build/IMM76D) Times/1.3.0",Smartphone,Samsung,GT-I9300,Unknown,720,1280,720 x 1280,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
16220,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ru-RU) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
16214,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; el-GR) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
16115,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-BE) Sunday Times/223",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
16093,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; yie9)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
16045,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-CA) Times of London/1.3",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
16010,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ca-ES) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
16001,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; tr-TR) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
15924,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; MS-RTC LM 8)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
15915,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; zh-CN) Times of London/1.3",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
15872,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; nb-NO) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
15857,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; GT-I9100P Build/GINGERBREAD) Times/1.2.3",Smartphone,Samsung,GT-I9100,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
15850,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; fr-BE) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
15692,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_2 like Mac OS X; fr-CH) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
15691,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; da-DK) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
15686,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-SG) Times/1.3.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
15651,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-SG) Sunday Times/2.1.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
