PAGE HITS,USER-AGENT-STRING,DEVICE TYPE,DEVICE MAKER,DEVICE MODEL,DEVICE MODEL VERSION,DEVICE DISPLAY WIDTH,DEVICE DISPLAY HEIGHT,DEVICE DISPLAY RESOLUTION,OS,OS VERSION,OS MAKER,BROWSER,BROWSER VERSION,APPLICATION,APPLICATION VERSION,LANGUAGE CODE,COUNTRY CODE,UNKNOWN PROPERTIES
22434,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,9
22405,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; FunWebProducts)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,9
22296,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-P3110 Build/IMM76D) Times/1.3.0",Unknown,Unknown,GT-P3110,Unknown,Unknown,Unknown,Unknown,ANDROID,4.0.4,Google Inc.,Unknown,Unknown,Times,1.3.0,en,gb,8
22097,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-HK) Times/1.3.1",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,Times,1.3.1,en,HK,5
22060,"Mozilla/5.0 (Linux; U; Android 2.3.3; en-gb; GT-P1000 Build/GINGERBREAD) Times/1.3.0",Unknown,Unknown,GT-P1000,Unknown,Unknown,Unknown,Unknown,ANDROID,2.3.3,Google Inc.,Unknown,Unknown,Times,1.3.0,en,gb,8
21951,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.4; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,9
21860,"Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Firefox,12.0,Unknown,Unknown,Unknown,Unknown,9
21849,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0; GomezAgent 3.0) Gecko/20100101 Firefox/8.0",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Firefox,8.0,Unknown,Unknown,Unknown,Unknown,9
21801,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; cy-GB) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.8.1,cy,GB,5
21767,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; es-MX) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,es,MX,5
21617,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-TT) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,en,TT,5
21587,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,9
21524,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; GT-I9100 Build/GINGERBREAD) Times/1.2.2",Unknown,Unknown,GT-I9100,Unknown,Unknown,Unknown,Unknown,ANDROID,2.3.4,Google Inc.,Unknown,Unknown,Times,1.2.2,en,gb,8
21483,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_1 like Mac OS X; en-AU) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,4.3.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,en,AU,5
21315,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ja-JP) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.8.1,ja,JP,5
21257,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_2 like Mac OS X; en-GB) iPadTimes/2.4",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,4.3.2,Apple Inc.,Unknown,Unknown,iPadTimes,2.4,en,GB,5
21194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/534.57.7 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.7",Computer,Apple,Computer,Unknown,Unknown,Unknown,Unknown,MAC OS X,10.7.5,Apple Inc.,Safari,5.1.7,Unknown,Unknown,Unknown,Unknown,8
21134,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-NA) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,en,NA,5
21062,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; sv-SE) Sunday Times/223",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,Sunday Times,223,sv,SE,5
20891,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1 like Mac OS X; en-GB) Times/1.2",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,5.1,Apple Inc.,Unknown,Unknown,Times,1.2,en,GB,5
20862,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; de-CH) Sunday Times/223",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,Sunday Times,223,de,CH,5
20856,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-IN) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,en,IN,5
20839,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; de-AT) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.8.1,de,AT,5
20806,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-GB) Times/1.0.1",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,Times,1.0.1,en,GB,5
20770,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3",Computer,Apple,Computer,Unknown,Unknown,Unknown,Unknown,MAC OS X,10.7.3,Apple Inc.,Safari,5.1.5,Unknown,Unknown,Unknown,Unknown,8
20762,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; de-DE) Times/1.3.1",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,Times,1.3.1,de,DE,5
20700,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; nl-BE) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,nl,BE,5
20639,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; en-GB) Times/1.0.2",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,4.2.1,Apple Inc.,Unknown,Unknown,Times,1.0.2,en,GB,5
20545,"Mozilla/5.0 (Linux; U; Android 2.3.3; en-gb; GT-I9000 Build/GINGERBREAD) Times/1.3.0",Unknown,Unknown,GT-I9000,Unknown,Unknown,Unknown,Unknown,ANDROID,2.3.3,Google Inc.,Unknown,Unknown,Times,1.3.0,en,gb,8
20487,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko/20100101 Firefox/11.0",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Firefox,11.0,Unknown,Unknown,Unknown,Unknown,9
20468,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-N7000 Build/IMM76D) Times/1.2.3",Unknown,Unknown,GT-N7000,Unknown,Unknown,Unknown,Unknown,ANDROID,4.0.4,Google Inc.,Unknown,Unknown,Times,1.2.3,en,gb,8
20378,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; sv-SE) Times/1.3.2",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,Times,1.3.2,sv,SE,5
20350,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0 like Mac OS X; en-CA) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.0,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,en,CA,5
20326,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; GT-I9100 Build/GINGERBREAD) Times/1.3.0",Unknown,Unknown,GT-I9100,Unknown,Unknown,Unknown,Unknown,ANDROID,2.3.5,Google Inc.,Unknown,Unknown,Times,1.3.0,en,us,8
20211,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9300 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",Unknown,Unknown,GT-I9300,Unknown,Unknown,Unknown,Unknown,ANDROID,4.0.4,Google Inc.,Safari,4.0,Unknown,Unknown,en,gb,8
20198,"Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,4.2.1,Apple Inc.,Safari,5.0.2,Unknown,Unknown,en,us,5
20168,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_4 like Mac OS X; en-GB) Times/1.3.1",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,4.3.4,Apple Inc.,Unknown,Unknown,Times,1.3.1,en,GB,5
20148,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; es-ES) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,4.3.3,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,es,ES,5
20125,"Mozilla/5.0 (Windows NT 5.1; rv:16.0) Gecko/20100101 Firefox/16.0",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Firefox,16.0,Unknown,Unknown,Unknown,Unknown,9
20066,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ko-KR) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,ko,KR,5
20058,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Wildfire S A510e Build/GRJ90) Times/1.2.3",Unknown,HTC,Wildfire S A510e,Unknown,Unknown,Unknown,Unknown,ANDROID,2.3.5,Google Inc.,Unknown,Unknown,Times,1.2.3,en,gb,7
20027,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; en-HK) Times/1.3.2",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,Times,1.3.2,en,HK,5
20010,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; de-DE) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.0.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,de,DE,5
19970,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-ZA) Sunday Times/223",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,Sunday Times,223,en,ZA,5
19811,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.4; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; eSobiSubscriber 2.0.4.16; .NET4.0C)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,9
19803,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-PH) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,en,PH,5
19723,"Mozilla/5.0 (Linux; U; Android 2.2.1; en-gb; GT-S5830 Build/FROYO) Times/1.2.3",Unknown,Unknown,GT-S5830,Unknown,Unknown,Unknown,Unknown,ANDROID,2.2.1,Google Inc.,Unknown,Unknown,Times,1.2.3,en,gb,8
19605,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3 like Mac OS X; en-GB) iPadTimesAnvil/2.8",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,4.3,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.8,en,GB,5
19477,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,9
19405,"Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0.1",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,LINUX,Unknown,Unknown,Firefox,15.0.1,Unknown,Unknown,Unknown,Unknown,10
19404,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-GB@calendar=japanese) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,Unknown,Unknown,7
19377,"Mozilla/5.0 (PlayBook; U; RIM Tablet OS 2.0.1; en-US) AppleWebKit/535.8+ (KHTML, like Gecko) Version/7.2.0.1 Safari/535.8+",Tablet,BlackBerry,PlayBook,PlayBook,Unknown,Unknown,Unknown,RIM TABLET OS,2.0.1,Research In Motion Limited,BlackBerry,Unknown,Unknown,Unknown,en,US,6
19229,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; es-MX) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,es,MX,5
19119,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Chrome,20.0.1132.57,Unknown,Unknown,Unknown,Unknown,9
19083,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; it-IT) Times/1.3.2",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,Times,1.3.2,it,IT,5
19082,"Mozilla/5.0 (Linux; U; Android 2.2.1; en-gb; HTC Wildfire Build/FRG83D) Times/1.2.3",Unknown,HTC,Wildfire,Unknown,Unknown,Unknown,Unknown,ANDROID,2.2.1,Google Inc.,Unknown,Unknown,Times,1.2.3,en,gb,7
18975,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; nl-BE) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.8.1,nl,BE,5
18920,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Desire S Build/GRJ90) Times/1.2.3",Unknown,HTC,Desire S,Unknown,Unknown,Unknown,Unknown,ANDROID,2.3.5,Google Inc.,Unknown,Unknown,Times,1.2.3,en,gb,7
18812,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; zh-CN) Times of London/1.3.2",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,Times of London,1.3.2,zh,CN,5
18777,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,9
18746,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-PK) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,en,PK,5
18744,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; GT-I9000 Build/GINGERBREAD) Times/1.3.0",Unknown,Unknown,GT-I9000,Unknown,Unknown,Unknown,Unknown,ANDROID,2.3.5,Google Inc.,Unknown,Unknown,Times,1.3.0,en,gb,8
18736,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; en-BZ) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,en,BZ,5
18615,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-I9100 Build/IML74K) Times/1.2.3",Unknown,Unknown,GT-I9100,Unknown,Unknown,Unknown,Unknown,ANDROID,4.0.3,Google Inc.,Unknown,Unknown,Times,1.2.3,en,gb,8
18538,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_1 like Mac OS X; en-GB) iPadTimes/2.4",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,4.3.1,Apple Inc.,Unknown,Unknown,iPadTimes,2.4,en,GB,5
18473,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; pt-PT) Sunday Times/223",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,Sunday Times,223,pt,PT,5
18428,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-ZA) iPadTimesAnvil/2.8",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.8,en,ZA,5
18394,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; tr-TR) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.8.1,tr,TR,5
18352,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-IE) Sunday Times/2.1.1",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,Sunday Times,2.1.1,en,IE,5
18312,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUS)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,9
18300,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9300 Build/IMM76D) Times/1.2.3",Unknown,Unknown,GT-I9300,Unknown,Unknown,Unknown,Unknown,ANDROID,4.0.4,Google Inc.,Unknown,Unknown,Times,1.2.3,en,gb,8
18134,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; zh-HK) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,zh,HK,5
18095,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A405 Safari/8536.25",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Safari,6.0,Unknown,Unknown,Unknown,Unknown,7
17926,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-AU) Times/1.3.1",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,5.1.1,Apple Inc.,Unknown,Unknown,Times,1.3.1,en,AU,5
17900,"Mozilla/5.0 (Windows NT 6.1; rv:13.0) Gecko/20100101 Firefox/13.0.1",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Firefox,13.0.1,Unknown,Unknown,Unknown,Unknown,9
17890,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; pt-BR) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.7,pt,BR,5
17869,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,9
17866,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; Transformer TF101 Build/IML74K) Times/1.3.0",Unknown,Unknown,Transformer TF101,Unknown,Unknown,Unknown,Unknown,ANDROID,4.0.3,Google Inc.,Unknown,Unknown,Times,1.3.0,en,gb,8
17865,"Mozilla/5.0 (iPod touch; U; CPU iPhone OS 4_2_1 like Mac OS X; en-GB) Times/1.0.2",Smartphone,Apple,iPod touch,iPod touch,Unknown,Unknown,Unknown,iOS,4.2.1,Apple Inc.,Unknown,Unknown,Times,1.0.2,en,GB,5
17857,"Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Firefox,13.0.1,Unknown,Unknown,Unknown,Unknown,9
17840,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:14.0) Gecko/20100101 Firefox/14.0.1",Computer,Apple,Computer,Unknown,Unknown,Unknown,Unknown,MAC OS X,10.5,Apple Inc.,Firefox,14.0.1,Unknown,Unknown,Unknown,Unknown,8
17789,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,9
17677,"Opera/9.80 (Windows NT 6.1; WOW64; U; en) Presto/2.10.289 Version/12.02",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Opera,12.02,Unknown,Unknown,Unknown,Unknown,9
17608,"Mozilla/5.0 (Linux; U; Android 2.3.7; en-gb; ST25i Build/6.0.B.1.564) Times/1.3.0",Unknown,Unknown,ST25i,Unknown,Unknown,Unknown,Unknown,ANDROID,2.3.7,Google Inc.,Unknown,Unknown,Times,1.3.0,en,gb,8
17581,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1 like Mac OS X; en-GB) Times/1.3",Smartphone,Apple,iPhone,iPhone,Unknown,Unknown,Unknown,iOS,5.1,Apple Inc.,Unknown,Unknown,Times,1.3,en,GB,5
17537,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0 like Mac OS X; en-GB) iPadTimesAnvil/2.8",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,5.0,Apple Inc.,Unknown,Unknown,iPadTimesAnvil,2.8,en,GB,5
17504,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Wildfire S Build/GRJ90) Times/1.3.0",Unknown,HTC,Wildfire S,Unknown,Unknown,Unknown,Unknown,ANDROID,2.3.5,Google Inc.,Unknown,Unknown,Times,1.3.0,en,gb,7
17433,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; de-DE) Sunday Times/223",Tablet,Apple,iPad,iPad,Unknown,Unknown,Unknown,iOS,6.0,Apple Inc.,Unknown,Unknown,Sunday Times,223,de,DE,5
17418,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,Vista,Microsoft Corporation,Safari,5.1.7,Unknown,Unknown,Unknown,Unknown,9
17409,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,7.0,Unknown,Unknown,Unknown,Unknown,9
17405,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALC)",Computer,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,9
